ID	SITE	DATE	QUARTER	TRANSECT	SZ_CL	WS	WS-SEV
LUM06481	LUM	4/11/2018	2	2	1	WS	L
LUM06482	LUM	4/11/2018	2	2	1		
LUM06483	LUM	4/11/2018	2	2	1		
LUM06484	LUM	4/11/2018	2	2	1		
LUM06485	LUM	4/11/2018	2	2	1		
LUM06486	LUM	4/11/2018	2	2	1		
LUM06487	LUM	4/11/2018	2	2	1		
LUM06488	LUM	4/11/2018	2	2	1		
LUM06489	LUM	4/11/2018	2	2	1		
LUM06490	LUM	4/11/2018	2	2	1		
LUM06491	LUM	4/11/2018	2	2	1		
LUM06492	LUM	4/11/2018	2	2	1		
LUM06493	LUM	4/11/2018	2	2	1		
LUM06494	LUM	4/11/2018	2	2	1		
LUM06495	LUM	4/11/2018	2	2	1		
LUM06496	LUM	4/11/2018	2	2	1		
LUM06497	LUM	4/11/2018	2	2	1		
LUM06498	LUM	4/11/2018	2	2	1		
LUM06499	LUM	4/11/2018	2	2	1		
LUM06500	LUM	4/11/2018	2	2	1		
LUM06501	LUM	4/11/2018	2	2	1		
LUM06502	LUM	4/11/2018	2	2	1		
LUM06503	LUM	4/11/2018	2	2	1		
LUM06504	LUM	4/11/2018	2	2	1		
LUM06505	LUM	4/11/2018	2	2	1		
LUM06506	LUM	4/11/2018	2	2	1		
LUM06507	LUM	4/11/2018	2	2	1		
LUM06508	LUM	4/11/2018	2	2	1		
LUM06509	LUM	4/11/2018	2	2	1		
LUM06510	LUM	4/11/2018	2	2	1		
LUM06511	LUM	4/11/2018	2	2	1		
LUM06512	LUM	4/11/2018	2	2	1		
LUM06513	LUM	4/11/2018	2	2	1		
LUM06514	LUM	4/11/2018	2	2	1		
LUM06515	LUM	4/11/2018	2	2	1		
LUM06516	LUM	4/11/2018	2	2	1		
LUM06517	LUM	4/11/2018	2	2	1		
LUM06518	LUM	4/11/2018	2	2	1		
LUM06519	LUM	4/11/2018	2	2	1		
LUM06520	LUM	4/11/2018	2	2	1		
LUM06521	LUM	4/11/2018	2	2	1		
LUM06522	LUM	4/11/2018	2	2	1		
LUM06523	LUM	4/11/2018	2	2	1		
LUM06524	LUM	4/11/2018	2	2	1		
LUM06525	LUM	4/11/2018	2	2	1		
LUM06526	LUM	4/11/2018	2	2	1		
LUM06527	LUM	4/11/2018	2	2	2	WS	L
LUM06528	LUM	4/11/2018	2	2	2	WS	L
LUM06529	LUM	4/11/2018	2	2	2	WS	L
LUM06530	LUM	4/11/2018	2	2	2	WS	L
LUM06531	LUM	4/11/2018	2	2	2	WS	L
LUM06532	LUM	4/11/2018	2	2	2	WS	L
LUM06533	LUM	4/11/2018	2	2	2	WS	L
LUM06534	LUM	4/11/2018	2	2	2		
LUM06535	LUM	4/11/2018	2	2	2		
LUM06536	LUM	4/11/2018	2	2	2		
LUM06537	LUM	4/11/2018	2	2	2		
LUM06538	LUM	4/11/2018	2	2	2		
LUM06539	LUM	4/11/2018	2	2	2		
LUM06540	LUM	4/11/2018	2	2	2		
LUM06541	LUM	4/11/2018	2	2	2		
LUM06542	LUM	4/11/2018	2	2	2		
LUM06543	LUM	4/11/2018	2	2	2		
LUM06544	LUM	4/11/2018	2	2	3	WS	L
LUM06545	LUM	4/11/2018	2	2	3	WS	L
LUM06546	LUM	4/11/2018	2	2	3	WS	L
LUM06547	LUM	4/11/2018	2	2	3		
LUM06548	LUM	4/11/2018	2	2	3		
LUM06549	LUM	4/11/2018	2	2	4	WS	L
LUM06550	LUM	4/11/2018	2	2	4	WS	L
LUM06551	LUM	4/11/2018	2	2	4	WS	L
LUM06552	LUM	4/11/2018	2	2	4	WS	L
LUM06553	LUM	4/11/2018	2	2	4	WS	L
LUM06554	LUM	4/11/2018	2	2	4		
LUM06555	LUM	4/11/2018	2	2	5	WS	L
LUM06556	LUM	4/11/2018	2	2	5	WS	L
LUM06557	LUM	4/11/2018	2	2	5	WS	L
LUM06558	LUM	4/11/2018	2	2	5	WS	L
LUM06559	LUM	4/11/2018	2	2	5	WS	L
LUM06560	LUM	4/11/2018	2	2	5		
LUM06561	LUM	4/11/2018	2	2	5		
LUM06562	LUM	4/11/2018	2	2	6	WS	L
LUM06610	LUM	4/11/2018	2	3	1	WS	L
LUM06611	LUM	4/11/2018	2	3	1		
LUM06612	LUM	4/11/2018	2	3	1		
LUM06613	LUM	4/11/2018	2	3	2		
LUM06614	LUM	4/11/2018	2	3	2		
LUM06615	LUM	4/11/2018	2	3	2		
LUM06616	LUM	4/11/2018	2	3	2		
LUM06617	LUM	4/11/2018	2	3	2		
LUM06618	LUM	4/11/2018	2	3	3		
LUM06619	LUM	4/11/2018	2	3	3		
LUM06620	LUM	4/11/2018	2	3	3		
LUM06621	LUM	4/11/2018	2	3	3		
LUM06622	LUM	4/11/2018	2	3	3		
LUM06623	LUM	4/11/2018	2	3	3		
LUM06624	LUM	4/11/2018	2	3	3		
LUM06625	LUM	4/11/2018	2	3	4		
LUM06626	LUM	4/11/2018	2	3	4	WS	L
LUM06627	LUM	4/11/2018	2	3	4	WS	L
LUM06628	LUM	4/11/2018	2	3	4		
LUM06629	LUM	4/11/2018	2	3	6		
LUM06630	LUM	4/11/2018	2	3	6		
LUM06631	LUM	4/11/2018	2	3	6	WS	L
LUM06646	LUM	9/18/2018	3	1	1		
LUM06647	LUM	9/18/2018	3	1	1		
LUM06648	LUM	9/18/2018	3	1	1		
LUM06649	LUM	9/18/2018	3	1	1		
LUM06650	LUM	9/18/2018	3	1	1		
LUM06651	LUM	9/18/2018	3	1	1		
LUM06652	LUM	9/18/2018	3	1	1		
LUM06653	LUM	9/18/2018	3	1	1		
LUM06654	LUM	9/18/2018	3	1	1		
LUM06655	LUM	9/18/2018	3	1	1		
LUM06656	LUM	9/18/2018	3	1	1		
LUM06657	LUM	9/18/2018	3	1	1		
LUM06658	LUM	9/18/2018	3	1	1		
LUM06659	LUM	9/18/2018	3	1	1		
LUM06660	LUM	9/18/2018	3	1	1		
LUM06661	LUM	9/18/2018	3	1	1		
LUM06662	LUM	9/18/2018	3	1	1		
LUM06663	LUM	9/18/2018	3	1	1		
LUM06664	LUM	9/18/2018	3	1	1		
LUM06665	LUM	9/18/2018	3	1	1		
LUM06666	LUM	9/18/2018	3	1	1		
LUM06667	LUM	9/18/2018	3	1	1		
LUM06668	LUM	9/18/2018	3	1	1		
LUM06669	LUM	9/18/2018	3	1	1		
LUM06670	LUM	9/18/2018	3	1	1		
